DV,NPV,Offset,Estado,Marco,DF
0x7037F,0x70,0x37F,FALLO,6,0x637F
0x61267,0x61,0x267,HIT,7,0x7267
0x550DA,0x55,0xDA,FALLO,8,0x80DA
0x76FB6,0x76,0xFB6,FALLO,9,0x9FB6
0x56AA3,0x56,0xAA3,FALLO,11,0xBAA3
0x3C42B,0x3C,0x42B,FALLO,12,0xC42B
0x54879,0x54,0x879,FALLO,13,0xD879
0x670F5,0x67,0xF5,FALLO,2,0x20F5
0x278F4,0x27,0x8F4,FALLO,3,0x38F4
0x1DF9D,0x1D,0xF9D,FALLO,7,0x7F9D
0x3CF9E,0x3C,0xF9E,HIT,12,0xCF9E
0x1BDDA,0x1B,0xDDA,FALLO,10,0xADDA
0x576A4,0x57,0x6A4,FALLO,14,0xE6A4
0x7269B,0x72,0x69B,FALLO,15,0xF69B
0x620E,0x6,0x20E,FALLO,0,0x20E
0x25738,0x25,0x738,FALLO,1,0x1738
0x4E0C0,0x4E,0xC0,FALLO,4,0x40C0
0x7D652,0x7D,0x652,FALLO,5,0x5652
0x1F7D5,0x1F,0x7D5,FALLO,6,0x67D5
0x2E37A,0x2E,0x37A,FALLO,8,0x837A
0x5B089,0x5B,0x89,FALLO,9,0x9089
0x31D29,0x31,0xD29,FALLO,11,0xBD29
0x64D51,0x64,0xD51,FALLO,12,0xCD51
0x5CFB2,0x5C,0xFB2,FALLO,13,0xDFB2
0x418AC,0x41,0x8AC,FALLO,2,0x28AC
0x120A9,0x12,0xA9,FALLO,3,0x30A9
0x11163,0x11,0x163,FALLO,7,0x7163
0x71815,0x71,0x815,FALLO,10,0xA815
0x74EFC,0x74,0xEFC,FALLO,14,0xEEFC
0x4C4E4,0x4C,0x4E4,FALLO,15,0xF4E4
0x54E43,0x54,0xE43,FALLO,0,0xE43
0x63E08,0x63,0xE08,FALLO,1,0x1E08
0x749A2,0x74,0x9A2,HIT,14,0xE9A2
0x6795A,0x67,0x95A,FALLO,4,0x495A
0x55886,0x55,0x886,FALLO,5,0x5886
0x6B657,0x6B,0x657,FALLO,6,0x6657
0x5411A,0x54,0x11A,HIT,0,0x11A
0x4F157,0x4F,0x157,FALLO,8,0x8157
0x22E,0x0,0x22E,FALLO,9,0x922E
0xB559,0xB,0x559,FALLO,11,0xB559
0x47DE4,0x47,0xDE4,FALLO,12,0xCDE4
0x610CF,0x61,0xCF,FALLO,13,0xD0CF
0x7580,0x7,0x580,FALLO,2,0x2580
0x555F4,0x55,0x5F4,HIT,5,0x55F4
0x632E1,0x63,0x2E1,HIT,1,0x12E1
0x5A9A0,0x5A,0x9A0,FALLO,3,0x39A0
0x780BF,0x78,0xBF,FALLO,7,0x70BF
0x7D9A5,0x7D,0x9A5,FALLO,10,0xA9A5
0x5F088,0x5F,0x88,FALLO,14,0xE088
0x7C88C,0x7C,0x88C,FALLO,15,0xF88C
0x47B07,0x47,0xB07,HIT,12,0xCB07
0x29F7D,0x29,0xF7D,FALLO,0,0xF7D
0x20661,0x20,0x661,FALLO,4,0x4661
0x1573B,0x15,0x73B,FALLO,5,0x573B
0x2175,0x2,0x175,FALLO,6,0x6175
0x6E230,0x6E,0x230,FALLO,8,0x8230
0x22825,0x22,0x825,FALLO,9,0x9825
0xA54E,0xA,0x54E,FALLO,11,0xB54E
0x7B462,0x7B,0x462,FALLO,13,0xD462
0x7E328,0x7E,0x328,FALLO,1,0x1328
0x473B3,0x47,0x3B3,HIT,12,0xC3B3
0x83C5,0x8,0x3C5,FALLO,2,0x23C5
0x2B92B,0x2B,0x92B,FALLO,3,0x392B
0x718DE,0x71,0x8DE,FALLO,7,0x78DE
0x752B7,0x75,0x2B7,FALLO,10,0xA2B7
0x2C39C,0x2C,0x39C,FALLO,14,0xE39C
0xE524,0xE,0x524,FALLO,15,0xF524
0x62B68,0x62,0xB68,FALLO,0,0xB68
0x19D04,0x19,0xD04,FALLO,4,0x4D04
0x6E44F,0x6E,0x44F,HIT,8,0x844F
0x1EDC9,0x1E,0xDC9,FALLO,5,0x5DC9
0x4771,0x4,0x771,FALLO,6,0x6771
0x36754,0x36,0x754,FALLO,9,0x9754
0x22313,0x22,0x313,FALLO,11,0xB313
0xE589,0xE,0x589,HIT,15,0xF589
0x34D53,0x34,0xD53,FALLO,12,0xCD53
0xC075,0xC,0x75,FALLO,13,0xD075
0x4EDBF,0x4E,0xDBF,FALLO,1,0x1DBF
0x73D57,0x73,0xD57,FALLO,2,0x2D57
0x4E74D,0x4E,0x74D,HIT,1,0x174D
0xE636,0xE,0x636,HIT,15,0xF636
0x61023,0x61,0x23,FALLO,3,0x3023
0x1AAA6,0x1A,0xAA6,FALLO,7,0x7AA6
0x36ADB,0x36,0xADB,HIT,9,0x9ADB
0x1FCEE,0x1F,0xCEE,FALLO,8,0x8CEE
0x11626,0x11,0x626,FALLO,10,0xA626
0x7B40F,0x7B,0x40F,FALLO,14,0xE40F
0x55707,0x55,0x707,FALLO,0,0x707
0x70F3A,0x70,0xF3A,FALLO,4,0x4F3A
0x6E21D,0x6E,0x21D,FALLO,5,0x521D
0x51A3E,0x51,0xA3E,FALLO,6,0x6A3E
0x3063F,0x30,0x63F,FALLO,9,0x963F
0x50741,0x50,0x741,FALLO,11,0xB741
0x499DB,0x49,0x9DB,FALLO,12,0xC9DB
0x4B262,0x4B,0x262,FALLO,13,0xD262
0x77A12,0x77,0xA12,FALLO,15,0xFA12
0x67856,0x67,0x856,FALLO,1,0x1856
0x2F87,0x2,0xF87,FALLO,2,0x2F87
0x5B34,0x5,0xB34,FALLO,3,0x3B34
0x72ED2,0x72,0xED2,FALLO,7,0x7ED2
0x481E0,0x48,0x1E0,FALLO,8,0x81E0
0x450EE,0x45,0xEE,FALLO,10,0xA0EE
0x627F4,0x62,0x7F4,FALLO,14,0xE7F4
0x31087,0x31,0x87,FALLO,0,0x87
0x27703,0x27,0x703,FALLO,4,0x4703
0x35C1A,0x35,0xC1A,FALLO,5,0x5C1A
0x67ECE,0x67,0xECE,HIT,1,0x1ECE
0xE974,0xE,0x974,FALLO,6,0x6974
0x4C1D9,0x4C,0x1D9,FALLO,9,0x91D9
0x76EEA,0x76,0xEEA,FALLO,11,0xBEEA
0x149F6,0x14,0x9F6,FALLO,12,0xC9F6
0x13A56,0x13,0xA56,FALLO,13,0xDA56
0xD642,0xD,0x642,FALLO,15,0xF642
0x75633,0x75,0x633,FALLO,2,0x2633
0x2474A,0x24,0x74A,FALLO,3,0x374A
0x685CD,0x68,0x5CD,FALLO,7,0x75CD
0x5D0DA,0x5D,0xDA,FALLO,8,0x80DA
0x2E5BE,0x2E,0x5BE,FALLO,10,0xA5BE
0x7CD20,0x7C,0xD20,FALLO,14,0xED20
0x2993B,0x29,0x93B,FALLO,0,0x93B
0x55731,0x55,0x731,FALLO,1,0x1731
0x647D6,0x64,0x7D6,FALLO,4,0x47D6
0x4D259,0x4D,0x259,FALLO,5,0x5259
0x7045C,0x70,0x45C,FALLO,6,0x645C
0x765B1,0x76,0x5B1,HIT,11,0xB5B1
0x7A5DF,0x7A,0x5DF,FALLO,9,0x95DF
0x5887A,0x58,0x87A,FALLO,12,0xC87A
0x117B4,0x11,0x7B4,FALLO,13,0xD7B4
0x20D4F,0x20,0xD4F,FALLO,15,0xFD4F
0x68619,0x68,0x619,HIT,7,0x7619
0x2B902,0x2B,0x902,FALLO,2,0x2902
0x68946,0x68,0x946,HIT,7,0x7946
0x6787C,0x67,0x87C,FALLO,3,0x387C
0x482CB,0x48,0x2CB,FALLO,8,0x82CB
0x192E3,0x19,0x2E3,FALLO,10,0xA2E3
0x6216A,0x62,0x16A,FALLO,11,0xB16A
0x2C811,0x2C,0x811,FALLO,14,0xE811
0x73316,0x73,0x316,FALLO,0,0x316
0x599AF,0x59,0x9AF,FALLO,1,0x19AF
0x6DC8D,0x6D,0xC8D,FALLO,4,0x4C8D
0x45587,0x45,0x587,FALLO,5,0x5587
0x32D23,0x32,0xD23,FALLO,6,0x6D23
0x4BC3C,0x4B,0xC3C,FALLO,7,0x7C3C
0x32845,0x32,0x845,HIT,6,0x6845
0x4469B,0x44,0x69B,FALLO,9,0x969B
0x58DB6,0x58,0xDB6,HIT,12,0xCDB6
0x2659A,0x26,0x59A,FALLO,13,0xD59A
0x548BB,0x54,0x8BB,FALLO,15,0xF8BB
0x4B24C,0x4B,0x24C,HIT,7,0x724C
0xD123,0xD,0x123,FALLO,2,0x2123
0x6E54F,0x6E,0x54F,FALLO,3,0x354F
0x28433,0x28,0x433,FALLO,8,0x8433
0x748E6,0x74,0x8E6,FALLO,10,0xA8E6
0x1585C,0x15,0x85C,FALLO,11,0xB85C
0x68724,0x68,0x724,FALLO,12,0xC724
0x2399E,0x23,0x99E,FALLO,14,0xE99E
0x21FDD,0x21,0xFDD,FALLO,0,0xFDD
0x77C30,0x77,0xC30,FALLO,1,0x1C30
0x4A9ED,0x4A,0x9ED,FALLO,4,0x49ED
0x64075,0x64,0x75,FALLO,5,0x5075
0x31DF4,0x31,0xDF4,FALLO,6,0x6DF4
0x74AD4,0x74,0xAD4,HIT,10,0xAAD4
0x35D61,0x35,0xD61,FALLO,7,0x7D61
0x1BDA7,0x1B,0xDA7,FALLO,9,0x9DA7
0x54DB1,0x54,0xDB1,HIT,15,0xFDB1
0x61BD2,0x61,0xBD2,FALLO,13,0xDBD2
0x4BB75,0x4B,0xB75,FALLO,2,0x2B75
0x6876,0x6,0x876,FALLO,3,0x3876
0x253AE,0x25,0x3AE,FALLO,8,0x83AE
0x6BAC8,0x6B,0xAC8,FALLO,10,0xAAC8
0x6C5F4,0x6C,0x5F4,FALLO,11,0xB5F4
0x22B3,0x2,0x2B3,FALLO,12,0xC2B3
0x5D082,0x5D,0x82,FALLO,14,0xE082
0x4F486,0x4F,0x486,FALLO,15,0xF486
0x18AEE,0x18,0xAEE,FALLO,0,0xAEE
0x790EF,0x79,0xEF,FALLO,1,0x10EF
0x3B8D3,0x3B,0x8D3,FALLO,4,0x48D3
0x13527,0x13,0x527,FALLO,5,0x5527
0x7649B,0x76,0x49B,FALLO,6,0x649B
0x39625,0x39,0x625,FALLO,7,0x7625
0x1385E,0x13,0x85E,HIT,5,0x585E
0x5C2D9,0x5C,0x2D9,FALLO,9,0x92D9
0x4161E,0x41,0x61E,FALLO,13,0xD61E
0x604B2,0x60,0x4B2,FALLO,2,0x24B2
0x38DE1,0x38,0xDE1,FALLO,3,0x3DE1
0x750E1,0x75,0xE1,FALLO,8,0x80E1
0x1409A,0x14,0x9A,FALLO,10,0xA09A
0x1E8F9,0x1E,0x8F9,FALLO,11,0xB8F9
0x35E9D,0x35,0xE9D,FALLO,12,0xCE9D
0x33788,0x33,0x788,FALLO,14,0xE788
0x19ED5,0x19,0xED5,FALLO,15,0xFED5
0x2BDD1,0x2B,0xDD1,FALLO,0,0xDD1
0x1C61F,0x1C,0x61F,FALLO,1,0x161F
0x785A3,0x78,0x5A3,FALLO,4,0x45A3
0x37FEE,0x37,0xFEE,FALLO,5,0x5FEE
0x680B9,0x68,0xB9,FALLO,6,0x60B9
0x43258,0x43,0x258,FALLO,7,0x7258
0x5B207,0x5B,0x207,FALLO,9,0x9207
0x79291,0x79,0x291,FALLO,13,0xD291
0x7FFFA,0x7F,0xFFA,FALLO,2,0x2FFA
0x641BA,0x64,0x1BA,FALLO,3,0x31BA
0x52EC4,0x52,0xEC4,FALLO,8,0x8EC4
0x2FF28,0x2F,0xF28,FALLO,10,0xAF28
0x32A7E,0x32,0xA7E,FALLO,11,0xBA7E
0x26ED8,0x26,0xED8,FALLO,12,0xCED8
0x2A1A4,0x2A,0x1A4,FALLO,14,0xE1A4
0x28BD9,0x28,0xBD9,FALLO,15,0xFBD9
0x86D7,0x8,0x6D7,FALLO,0,0x6D7
0x6381E,0x63,0x81E,FALLO,1,0x181E
0x33252,0x33,0x252,FALLO,4,0x4252
0x68661,0x68,0x661,HIT,6,0x6661
0x770E1,0x77,0xE1,FALLO,5,0x50E1
0x7F429,0x7F,0x429,HIT,2,0x2429
0x65728,0x65,0x728,FALLO,7,0x7728
0x9201,0x9,0x201,FALLO,9,0x9201
0xC78C,0xC,0x78C,FALLO,13,0xD78C
0x412F1,0x41,0x2F1,FALLO,3,0x32F1
0x690D3,0x69,0xD3,FALLO,6,0x60D3
0x542A6,0x54,0x2A6,FALLO,8,0x82A6
0x4144D,0x41,0x44D,HIT,3,0x344D
0x1CB60,0x1C,0xB60,FALLO,10,0xAB60
0x38E4C,0x38,0xE4C,FALLO,11,0xBE4C
0x7A546,0x7A,0x546,FALLO,12,0xC546
0x3715,0x3,0x715,FALLO,14,0xE715
0x197C0,0x19,0x7C0,FALLO,15,0xF7C0
0x5C55C,0x5C,0x55C,FALLO,0,0x55C
0x1EB91,0x1E,0xB91,FALLO,1,0x1B91
0x1CEBD,0x1C,0xEBD,HIT,10,0xAEBD
0x19B96,0x19,0xB96,HIT,15,0xFB96
0x5C7F4,0x5C,0x7F4,HIT,0,0x7F4
0x64E3B,0x64,0xE3B,FALLO,2,0x2E3B
0x7A16E,0x7A,0x16E,HIT,12,0xC16E
0x211D,0x2,0x11D,FALLO,4,0x411D
0x1473D,0x14,0x73D,FALLO,5,0x573D
0x34FC6,0x34,0xFC6,FALLO,7,0x7FC6
0x3B8A9,0x3B,0x8A9,FALLO,9,0x98A9
0x7C067,0x7C,0x67,FALLO,13,0xD067
0x37F66,0x37,0xF66,FALLO,3,0x3F66
0x388B7,0x38,0x8B7,HIT,11,0xB8B7
0x6896E,0x68,0x96E,FALLO,6,0x696E
0x408E,0x4,0x8E,FALLO,8,0x808E
0x6141F,0x61,0x41F,FALLO,10,0xA41F
0x54522,0x54,0x522,FALLO,12,0xC522
0x44759,0x44,0x759,FALLO,14,0xE759
0x774F3,0x77,0x4F3,FALLO,15,0xF4F3
0x446D4,0x44,0x6D4,HIT,14,0xE6D4
0x5C9D4,0x5C,0x9D4,HIT,0,0x9D4
0x295D9,0x29,0x5D9,FALLO,1,0x15D9
0x753D,0x7,0x53D,FALLO,2,0x253D
0x4684E,0x46,0x84E,FALLO,4,0x484E
0x1F06D,0x1F,0x6D,FALLO,5,0x506D
0x64C86,0x64,0xC86,FALLO,7,0x7C86
0x30EA3,0x30,0xEA3,FALLO,9,0x9EA3
0x3492F,0x34,0x92F,FALLO,11,0xB92F
0x3C64B,0x3C,0x64B,FALLO,13,0xD64B
0x427A9,0x42,0x7A9,FALLO,0,0x7A9
0x178E0,0x17,0x8E0,FALLO,3,0x38E0
0x2DF4D,0x2D,0xF4D,FALLO,6,0x6F4D
0x620B6,0x62,0xB6,FALLO,8,0x80B6
0x1DF0F,0x1D,0xF0F,FALLO,10,0xAF0F
0x7BEA5,0x7B,0xEA5,FALLO,12,0xCEA5
0x62092,0x62,0x92,HIT,8,0x8092
0x9EF4,0x9,0xEF4,FALLO,14,0xEEF4
0x291B2,0x29,0x1B2,HIT,1,0x11B2
0x45B28,0x45,0xB28,FALLO,15,0xFB28
0x2F76C,0x2F,0x76C,FALLO,2,0x276C
0x50241,0x50,0x241,FALLO,4,0x4241
0x43808,0x43,0x808,FALLO,5,0x5808
0x338F7,0x33,0x8F7,FALLO,7,0x78F7
0x212,0x0,0x212,FALLO,9,0x9212
0x6E4D5,0x6E,0x4D5,FALLO,11,0xB4D5
0x75C5D,0x75,0xC5D,FALLO,13,0xDC5D
0x6D157,0x6D,0x157,FALLO,0,0x157
0x6066D,0x60,0x66D,FALLO,1,0x166D
0x365CE,0x36,0x5CE,FALLO,3,0x35CE
0x4A023,0x4A,0x23,FALLO,6,0x6023
0x78237,0x78,0x237,FALLO,8,0x8237
0x6368C,0x63,0x68C,FALLO,10,0xA68C
0x2CDE4,0x2C,0xDE4,FALLO,12,0xCDE4
0x6D580,0x6D,0x580,HIT,0,0x580
0x53C0B,0x53,0xC0B,FALLO,14,0xEC0B
0x164C7,0x16,0x4C7,FALLO,15,0xF4C7
0x5B897,0x5B,0x897,FALLO,2,0x2897
0x7EAC7,0x7E,0xAC7,FALLO,4,0x4AC7
0x62A5B,0x62,0xA5B,FALLO,5,0x5A5B
0x3BBF2,0x3B,0xBF2,FALLO,7,0x7BF2
0x5785D,0x57,0x85D,FALLO,9,0x985D
0x67C54,0x67,0xC54,FALLO,11,0xBC54
0xB7E0,0xB,0x7E0,FALLO,13,0xD7E0
0x454F3,0x45,0x4F3,FALLO,0,0x4F3
0x2D245,0x2D,0x245,FALLO,1,0x1245
0x5AAEA,0x5A,0xAEA,FALLO,3,0x3AEA
0x23CE8,0x23,0xCE8,FALLO,6,0x6CE8
0x4F2FB,0x4F,0x2FB,FALLO,8,0x82FB
0x54F48,0x54,0xF48,FALLO,10,0xAF48
0x5B9D4,0x5B,0x9D4,HIT,2,0x29D4
0x4FD51,0x4F,0xD51,HIT,8,0x8D51
0x290AC,0x29,0xAC,FALLO,12,0xC0AC
0x778FE,0x77,0x8FE,FALLO,14,0xE8FE
0x70F1,0x7,0xF1,FALLO,15,0xF0F1
0x1BE34,0x1B,0xE34,FALLO,4,0x4E34
0x371EF,0x37,0x1EF,FALLO,5,0x51EF
0x4128D,0x41,0x28D,FALLO,7,0x728D
0x2EC29,0x2E,0xC29,FALLO,9,0x9C29
0x62D1E,0x62,0xD1E,FALLO,11,0xBD1E
0x48891,0x48,0x891,FALLO,13,0xD891
0x3E626,0x3E,0x626,FALLO,0,0x626
0x32E05,0x32,0xE05,FALLO,1,0x1E05
0x5A07,0x5,0xA07,FALLO,2,0x2A07
0x7C3C3,0x7C,0x3C3,FALLO,3,0x33C3
0x1925D,0x19,0x25D,FALLO,6,0x625D
0x65B7A,0x65,0xB7A,FALLO,8,0x8B7A
0x6B760,0x6B,0x760,FALLO,10,0xA760
0xDD67,0xD,0xD67,FALLO,12,0xCD67
0x62F87,0x62,0xF87,HIT,11,0xBF87
0x45FB9,0x45,0xFB9,FALLO,14,0xEFB9
0x12100,0x12,0x100,FALLO,15,0xF100
0x7E3BF,0x7E,0x3BF,FALLO,4,0x43BF
0x56773,0x56,0x773,FALLO,5,0x5773
0x3F215,0x3F,0x215,FALLO,7,0x7215
0x1EF94,0x1E,0xF94,FALLO,9,0x9F94
0x14FD9,0x14,0xFD9,FALLO,13,0xDFD9
0x83D3,0x8,0x3D3,FALLO,0,0x3D3
0x3D8CD,0x3D,0x8CD,FALLO,1,0x18CD
0x89EE,0x8,0x9EE,HIT,0,0x9EE
0x4111A,0x41,0x11A,FALLO,2,0x211A
0x54DDA,0x54,0xDDA,FALLO,3,0x3DDA
0x1C709,0x1C,0x709,FALLO,6,0x6709
0x409B,0x4,0x9B,FALLO,8,0x809B
0x29298,0x29,0x298,FALLO,10,0xA298
0x6C5EE,0x6C,0x5EE,FALLO,11,0xB5EE
0x4F61D,0x4F,0x61D,FALLO,12,0xC61D
0x64A9B,0x64,0xA9B,FALLO,14,0xEA9B
0x7CE66,0x7C,0xE66,FALLO,15,0xFE66
0x441D7,0x44,0x1D7,FALLO,4,0x41D7
0x2ED69,0x2E,0xD69,FALLO,5,0x5D69
0x1CB64,0x1C,0xB64,HIT,6,0x6B64
0x15037,0x15,0x37,FALLO,7,0x7037
0x1F080,0x1F,0x80,FALLO,9,0x9080
0x352BA,0x35,0x2BA,FALLO,13,0xD2BA
0x17CF,0x1,0x7CF,FALLO,0,0x7CF
0x33C80,0x33,0xC80,FALLO,1,0x1C80
0x19196,0x19,0x196,FALLO,2,0x2196
0x79452,0x79,0x452,FALLO,3,0x3452
0x2F3BD,0x2F,0x3BD,FALLO,6,0x63BD
0x1A031,0x1A,0x31,FALLO,8,0x8031
0x6D219,0x6D,0x219,FALLO,10,0xA219
0x58B09,0x58,0xB09,FALLO,11,0xBB09
0x4BA97,0x4B,0xA97,FALLO,12,0xCA97
0x573CA,0x57,0x3CA,FALLO,14,0xE3CA
0x45079,0x45,0x79,FALLO,15,0xF079
0x4C45A,0x4C,0x45A,FALLO,4,0x445A
0x8E6B,0x8,0xE6B,FALLO,5,0x5E6B
0x35A8B,0x35,0xA8B,HIT,13,0xDA8B
0x604FA,0x60,0x4FA,FALLO,7,0x74FA
0x790A,0x7,0x90A,FALLO,9,0x990A
0x51C0F,0x51,0xC0F,FALLO,0,0xC0F
0x3D680,0x3D,0x680,FALLO,1,0x1680
0x651EB,0x65,0x1EB,FALLO,2,0x21EB
0x5CBEA,0x5C,0xBEA,FALLO,3,0x3BEA
0x5362D,0x53,0x62D,FALLO,6,0x662D
0x2DF3C,0x2D,0xF3C,FALLO,8,0x8F3C
0x7BA37,0x7B,0xA37,FALLO,10,0xAA37
0x7D81B,0x7D,0x81B,FALLO,11,0xB81B
0x26CED,0x26,0xCED,FALLO,12,0xCCED
0x41661,0x41,0x661,FALLO,13,0xD661
0x48C44,0x48,0xC44,FALLO,14,0xEC44
0x2E50F,0x2E,0x50F,FALLO,15,0xF50F
0x4E024,0x4E,0x24,FALLO,4,0x4024
0x19A0D,0x19,0xA0D,FALLO,5,0x5A0D
0x79861,0x79,0x861,FALLO,7,0x7861
0x4F30C,0x4F,0x30C,FALLO,9,0x930C
0x2F0EB,0x2F,0xEB,FALLO,0,0xEB
0x462A7,0x46,0x2A7,FALLO,1,0x12A7
0x7550C,0x75,0x50C,FALLO,2,0x250C
0x5A72A,0x5A,0x72A,FALLO,3,0x372A
0x31618,0x31,0x618,FALLO,6,0x6618
0x23BC2,0x23,0xBC2,FALLO,8,0x8BC2
0x2FEE1,0x2F,0xEE1,HIT,0,0xEE1
0x76F11,0x76,0xF11,FALLO,10,0xAF11
0x23DE5,0x23,0xDE5,HIT,8,0x8DE5
0x3DBF3,0x3D,0xBF3,FALLO,11,0xBBF3
0x473EB,0x47,0x3EB,FALLO,12,0xC3EB
0x66B0E,0x66,0xB0E,FALLO,13,0xDB0E
0x46E0,0x4,0x6E0,FALLO,14,0xE6E0
0x2D8E6,0x2D,0x8E6,FALLO,15,0xF8E6
0x6A082,0x6A,0x82,FALLO,4,0x4082
0x38CC2,0x38,0xCC2,FALLO,5,0x5CC2
0x3FC3,0x3,0xFC3,FALLO,7,0x7FC3
0x20D1C,0x20,0xD1C,FALLO,9,0x9D1C
0x3B455,0x3B,0x455,FALLO,0,0x455
0x170AB,0x17,0xAB,FALLO,1,0x10AB
0x2D442,0x2D,0x442,HIT,15,0xF442
0x22BFA,0x22,0xBFA,FALLO,2,0x2BFA
0x2F0B2,0x2F,0xB2,FALLO,3,0x30B2
0x18781,0x18,0x781,FALLO,6,0x6781
0x56851,0x56,0x851,FALLO,8,0x8851
0x682DC,0x68,0x2DC,FALLO,10,0xA2DC
0x1CB8B,0x1C,0xB8B,FALLO,11,0xBB8B
0x32C9B,0x32,0xC9B,FALLO,12,0xCC9B
0x21F75,0x21,0xF75,FALLO,13,0xDF75
0x3FA7,0x3,0xFA7,HIT,7,0x7FA7
0x69501,0x69,0x501,FALLO,14,0xE501
0x30DFA,0x30,0xDFA,FALLO,4,0x4DFA
0x1E53C,0x1E,0x53C,FALLO,5,0x553C
0x74E01,0x74,0xE01,FALLO,9,0x9E01
0x3139B,0x31,0x39B,FALLO,15,0xF39B
0x698C9,0x69,0x8C9,HIT,14,0xE8C9
0x7941F,0x79,0x41F,FALLO,0,0x41F
0x2F4DA,0x2F,0x4DA,HIT,3,0x34DA
0x4C628,0x4C,0x628,FALLO,1,0x1628
0x68466,0x68,0x466,HIT,10,0xA466
0x6CC6E,0x6C,0xC6E,FALLO,2,0x2C6E
0x41404,0x41,0x404,FALLO,6,0x6404
0x40126,0x40,0x126,FALLO,7,0x7126
0x49D4F,0x49,0xD4F,FALLO,8,0x8D4F
0x2975A,0x29,0x75A,FALLO,11,0xB75A
0x6C95,0x6,0xC95,FALLO,12,0xCC95
0xA713,0xA,0x713,FALLO,13,0xD713
0x24469,0x24,0x469,FALLO,3,0x3469
0x14D23,0x14,0xD23,FALLO,4,0x4D23
0xD40B,0xD,0x40B,FALLO,5,0x540B
0x2CB65,0x2C,0xB65,FALLO,9,0x9B65
0x7B35F,0x7B,0x35F,FALLO,10,0xA35F
0x3522F,0x35,0x22F,FALLO,14,0xE22F
0x1CDD4,0x1C,0xDD4,FALLO,15,0xFDD4
0x7BC71,0x7B,0xC71,HIT,10,0xAC71
0x24D02,0x24,0xD02,HIT,3,0x3D02
0x745BF,0x74,0x5BF,FALLO,0,0x5BF
0x6532C,0x65,0x32C,FALLO,1,0x132C
0x3C0D9,0x3C,0xD9,FALLO,2,0x20D9
0x5705B,0x57,0x5B,FALLO,6,0x605B
0x397F9,0x39,0x7F9,FALLO,7,0x77F9
0x326EA,0x32,0x6EA,FALLO,8,0x86EA
0x2FEA7,0x2F,0xEA7,FALLO,11,0xBEA7
0x3ACFC,0x3A,0xCFC,FALLO,12,0xCCFC
0x12780,0x12,0x780,FALLO,13,0xD780
0x56438,0x56,0x438,FALLO,3,0x3438
0x19867,0x19,0x867,FALLO,4,0x4867
0x2323,0x2,0x323,FALLO,5,0x5323
0x75D14,0x75,0xD14,FALLO,9,0x9D14
0x5C3BC,0x5C,0x3BC,FALLO,10,0xA3BC
0x2D1D3,0x2D,0x1D3,FALLO,14,0xE1D3
0x2DAB3,0x2D,0xAB3,HIT,14,0xEAB3
0x1FED4,0x1F,0xED4,FALLO,15,0xFED4
0xDDFA,0xD,0xDFA,FALLO,0,0xDFA
0x790E1,0x79,0xE1,FALLO,1,0x10E1
0x82A9,0x8,0x2A9,FALLO,2,0x22A9
0x3C070,0x3C,0x70,FALLO,6,0x6070
0x37AAC,0x37,0xAAC,FALLO,7,0x7AAC
0x7B6E,0x7,0xB6E,FALLO,8,0x8B6E
0x68B01,0x68,0xB01,FALLO,11,0xBB01
0x3F46A,0x3F,0x46A,FALLO,12,0xC46A
0x45B69,0x45,0xB69,FALLO,13,0xDB69
0x36E32,0x36,0xE32,FALLO,3,0x3E32
0x7F28E,0x7F,0x28E,FALLO,4,0x428E
0x78B19,0x78,0xB19,FALLO,5,0x5B19
0x2C4E2,0x2C,0x4E2,FALLO,9,0x94E2
0xCF56,0xC,0xF56,FALLO,10,0xAF56
0x733F4,0x73,0x3F4,FALLO,14,0xE3F4
0x3F457,0x3F,0x457,HIT,12,0xC457
0x312D3,0x31,0x2D3,FALLO,15,0xF2D3
0x1610A,0x16,0x10A,FALLO,0,0x10A
0x518B3,0x51,0x8B3,FALLO,1,0x18B3
0x178B0,0x17,0x8B0,FALLO,2,0x28B0
0x380A9,0x38,0xA9,FALLO,6,0x60A9
0x75786,0x75,0x786,FALLO,7,0x7786
0x57DA9,0x57,0xDA9,FALLO,8,0x8DA9
0x667D2,0x66,0x7D2,FALLO,11,0xB7D2
0x57BA7,0x57,0xBA7,HIT,8,0x8BA7
0x79848,0x79,0x848,FALLO,13,0xD848
0x25686,0x25,0x686,FALLO,3,0x3686
0x1C6,0x0,0x1C6,FALLO,4,0x41C6
0x33F57,0x33,0xF57,FALLO,5,0x5F57
0x4FB1,0x4,0xFB1,FALLO,9,0x9FB1
0x5381D,0x53,0x81D,FALLO,10,0xA81D
0x7287B,0x72,0x87B,FALLO,12,0xC87B
0xBB34,0xB,0xB34,FALLO,14,0xEB34
0x9ED6,0x9,0xED6,FALLO,15,0xFED6
0x489F8,0x48,0x9F8,FALLO,0,0x9F8
0x18CDC,0x18,0xCDC,FALLO,1,0x1CDC
0x7084A,0x70,0x84A,FALLO,2,0x284A
0x6C5B1,0x6C,0x5B1,FALLO,6,0x65B1
0x3CA75,0x3C,0xA75,FALLO,7,0x7A75
0x28C2E,0x28,0xC2E,FALLO,8,0x8C2E
0x28E93,0x28,0xE93,HIT,8,0x8E93
0x2FD26,0x2F,0xD26,FALLO,11,0xBD26
0x7DAB2,0x7D,0xAB2,FALLO,13,0xDAB2
0x53B3,0x5,0x3B3,FALLO,3,0x33B3
