DV,NPV,Offset,Estado,Marco,DF
0xCFD,0x19F,0x5,FALLO,7,0x3D
0x4C9,0x99,0x1,FALLO,0,0x1
0x46A,0x8D,0x2,FALLO,3,0x1A
0x3E7,0x7C,0x7,FALLO,1,0xF
0x7E0,0xFC,0x0,FALLO,2,0x10
0x433,0x86,0x3,FALLO,4,0x23
0x433,0x86,0x3,HIT,4,0x23
0x83A,0x107,0x2,FALLO,5,0x2A
0xA9C,0x153,0x4,FALLO,6,0x34
0x1A6,0x34,0x6,FALLO,7,0x3E
0xF23,0x1E4,0x3,FALLO,0,0x3
0xCCC,0x199,0x4,FALLO,3,0x1C
0x3B5,0x76,0x5,FALLO,1,0xD
0x772,0xEE,0x2,FALLO,2,0x12
0xB3C,0x167,0x4,FALLO,4,0x24
0x328,0x65,0x0,FALLO,5,0x28
0xFD2,0x1FA,0x2,FALLO,6,0x32
0x608,0xC1,0x0,FALLO,7,0x38
0x59D,0xB3,0x5,FALLO,0,0x5
0x7D6,0xFA,0x6,FALLO,3,0x1E
0xA8C,0x151,0x4,FALLO,1,0xC
0xB28,0x165,0x0,FALLO,2,0x10
0xD0B,0x1A1,0x3,FALLO,4,0x23
0xC3C,0x187,0x4,FALLO,5,0x2C
0x57E,0xAF,0x6,FALLO,6,0x36
0x5E8,0xBD,0x0,FALLO,7,0x38
0x225,0x44,0x5,FALLO,0,0x5
0xCA,0x19,0x2,FALLO,3,0x1A
0x1BC,0x37,0x4,FALLO,1,0xC
0xE89,0x1D1,0x1,FALLO,2,0x11
0xE6C,0x1CD,0x4,FALLO,4,0x24
0xCC9,0x199,0x1,FALLO,5,0x29
0xAA8,0x155,0x0,FALLO,6,0x30
0x948,0x129,0x0,FALLO,7,0x38
0x84E,0x109,0x6,FALLO,0,0x6
0xED1,0x1DA,0x1,FALLO,3,0x19
0x4F6,0x9E,0x6,FALLO,1,0xE
0x4FB,0x9F,0x3,FALLO,2,0x13
0x5A7,0xB4,0x7,FALLO,4,0x27
0x914,0x122,0x4,FALLO,5,0x2C
0x44C,0x89,0x4,FALLO,6,0x34
0xAE7,0x15C,0x7,FALLO,7,0x3F
0x452,0x8A,0x2,FALLO,0,0x2
0xF4D,0x1E9,0x5,FALLO,3,0x1D
0xF51,0x1EA,0x1,FALLO,1,0x9
0xE52,0x1CA,0x2,FALLO,2,0x12
0x811,0x102,0x1,FALLO,4,0x21
0x2F6,0x5E,0x6,FALLO,5,0x2E
0x598,0xB3,0x0,FALLO,6,0x30
0x89C,0x113,0x4,FALLO,7,0x3C
0x73B,0xE7,0x3,FALLO,0,0x3
0x181,0x30,0x1,FALLO,3,0x19
0xDFF,0x1BF,0x7,FALLO,1,0xF
0x46B,0x8D,0x3,FALLO,2,0x13
0x5DD,0xBB,0x5,FALLO,4,0x25
0xA9C,0x153,0x4,FALLO,5,0x2C
0xD99,0x1B3,0x1,FALLO,6,0x31
0xDE8,0x1BD,0x0,FALLO,7,0x38
0xDFB,0x1BF,0x3,HIT,1,0xB
0x8F7,0x11E,0x7,FALLO,0,0x7
0x5DD,0xBB,0x5,HIT,4,0x25
0x49E,0x93,0x6,FALLO,3,0x1E
0xD03,0x1A0,0x3,FALLO,1,0xB
0x391,0x72,0x1,FALLO,2,0x11
0x325,0x64,0x5,FALLO,4,0x25
0xEED,0x1DD,0x5,FALLO,5,0x2D
0xE56,0x1CA,0x6,FALLO,6,0x36
0x1D1,0x3A,0x1,FALLO,7,0x39
0x145,0x28,0x5,FALLO,0,0x5
0x5CA,0xB9,0x2,FALLO,3,0x1A
0xD74,0x1AE,0x4,FALLO,1,0xC
0xFD,0x1F,0x5,FALLO,2,0x15
0x11D,0x23,0x5,FALLO,4,0x25
0x9CE,0x139,0x6,FALLO,5,0x2E
0xB06,0x160,0x6,FALLO,6,0x36
0x1CA,0x39,0x2,FALLO,7,0x3A
0x689,0xD1,0x1,FALLO,0,0x1
0x9C9,0x139,0x1,HIT,5,0x29
0x3BA,0x77,0x2,FALLO,3,0x1A
0x962,0x12C,0x2,FALLO,1,0xA
0x254,0x4A,0x4,FALLO,2,0x14
0xDA4,0x1B4,0x4,FALLO,4,0x24
0x2A0,0x54,0x0,FALLO,5,0x28
0x4CF,0x99,0x7,FALLO,6,0x37
0xDCD,0x1B9,0x5,FALLO,7,0x3D
0x1BF,0x37,0x7,FALLO,0,0x7
0xE88,0x1D1,0x0,FALLO,3,0x18
0x499,0x93,0x1,FALLO,1,0x9
0x286,0x50,0x6,FALLO,2,0x16
0x554,0xAA,0x4,FALLO,4,0x24
0x1B4,0x36,0x4,FALLO,5,0x2C
0xB35,0x166,0x5,FALLO,6,0x35
0x345,0x68,0x5,FALLO,7,0x3D
0xEB7,0x1D6,0x7,FALLO,0,0x7
0x802,0x100,0x2,FALLO,3,0x1A
0x20B,0x41,0x3,FALLO,1,0xB
0x977,0x12E,0x7,FALLO,2,0x17
0x331,0x66,0x1,FALLO,4,0x21
0x1D,0x3,0x5,FALLO,5,0x2D
0x39F,0x73,0x7,FALLO,6,0x37
0x8DA,0x11B,0x2,FALLO,7,0x3A
0x846,0x108,0x6,FALLO,0,0x6
0xA8A,0x151,0x2,FALLO,3,0x1A
0x36E,0x6D,0x6,FALLO,1,0xE
0xB1A,0x163,0x2,FALLO,2,0x12
0xC9E,0x193,0x6,FALLO,4,0x26
0x4A5,0x94,0x5,FALLO,5,0x2D
0x6E,0xD,0x6,FALLO,6,0x36
0xACA,0x159,0x2,FALLO,7,0x3A
0x83A,0x107,0x2,FALLO,0,0x2
0x691,0xD2,0x1,FALLO,3,0x19
0x658,0xCB,0x0,FALLO,1,0x8
0x813,0x102,0x3,FALLO,2,0x13
0x260,0x4C,0x0,FALLO,4,0x20
0xA2C,0x145,0x4,FALLO,5,0x2C
0x925,0x124,0x5,FALLO,6,0x35
0xA4D,0x149,0x5,FALLO,7,0x3D
0x783,0xF0,0x3,FALLO,0,0x3
0x723,0xE4,0x3,FALLO,3,0x1B
0x960,0x12C,0x0,FALLO,1,0x8
0x2FF,0x5F,0x7,FALLO,2,0x17
0x980,0x130,0x0,FALLO,4,0x20
0xA46,0x148,0x6,FALLO,5,0x2E
0xF5F,0x1EB,0x7,FALLO,6,0x37
0xD05,0x1A0,0x5,FALLO,7,0x3D
0x225,0x44,0x5,FALLO,0,0x5
0xF8C,0x1F1,0x4,FALLO,3,0x1C
0x6F7,0xDE,0x7,FALLO,1,0xF
0x6A1,0xD4,0x1,FALLO,2,0x11
0x80A,0x101,0x2,FALLO,4,0x22
0xE9B,0x1D3,0x3,FALLO,5,0x2B
0x252,0x4A,0x2,FALLO,6,0x32
0x78C,0xF1,0x4,FALLO,7,0x3C
0x16D,0x2D,0x5,FALLO,0,0x5
0x82E,0x105,0x6,FALLO,3,0x1E
0x567,0xAC,0x7,FALLO,1,0xF
0x858,0x10B,0x0,FALLO,2,0x10
0xDB9,0x1B7,0x1,FALLO,4,0x21
0x184,0x30,0x4,FALLO,5,0x2C
0x33E,0x67,0x6,FALLO,6,0x36
0x3EC,0x7D,0x4,FALLO,7,0x3C
0xA10,0x142,0x0,FALLO,0,0x0
0xF99,0x1F3,0x1,FALLO,3,0x19
0x677,0xCE,0x7,FALLO,1,0xF
0xFB6,0x1F6,0x6,FALLO,2,0x16
0xA02,0x140,0x2,FALLO,4,0x22
0x41C,0x83,0x4,FALLO,5,0x2C
0x472,0x8E,0x2,FALLO,6,0x32
0x778,0xEF,0x0,FALLO,7,0x38
0x5,0x0,0x5,FALLO,0,0x5
0x35B,0x6B,0x3,FALLO,3,0x1B
0x120,0x24,0x0,FALLO,1,0x8
0x5C5,0xB8,0x5,FALLO,2,0x15
0xA89,0x151,0x1,FALLO,4,0x21
0x55F,0xAB,0x7,FALLO,5,0x2F
0x3C2,0x78,0x2,FALLO,6,0x32
0x6DF,0xDB,0x7,FALLO,7,0x3F
0x881,0x110,0x1,FALLO,0,0x1
0x751,0xEA,0x1,FALLO,3,0x19
0x2E2,0x5C,0x2,FALLO,1,0xA
0xA6E,0x14D,0x6,FALLO,2,0x16
0xCF7,0x19E,0x7,FALLO,4,0x27
0x976,0x12E,0x6,FALLO,5,0x2E
0x75F,0xEB,0x7,FALLO,6,0x37
0xCE0,0x19C,0x0,FALLO,7,0x38
0x23D,0x47,0x5,FALLO,0,0x5
0x506,0xA0,0x6,FALLO,3,0x1E
0xD,0x1,0x5,FALLO,1,0xD
0xEEA,0x1DD,0x2,FALLO,2,0x12
0xDDD,0x1BB,0x5,FALLO,4,0x25
0x160,0x2C,0x0,FALLO,5,0x28
0xDA6,0x1B4,0x6,FALLO,6,0x36
0xE6D,0x1CD,0x5,FALLO,7,0x3D
0x17,0x2,0x7,FALLO,0,0x7
0x605,0xC0,0x5,FALLO,3,0x1D
0x6E2,0xDC,0x2,FALLO,1,0xA
0x5FB,0xBF,0x3,FALLO,2,0x13
0xAF9,0x15F,0x1,FALLO,4,0x21
0xEEF,0x1DD,0x7,FALLO,5,0x2F
0x471,0x8E,0x1,FALLO,6,0x31
0x287,0x50,0x7,FALLO,7,0x3F
0xCBA,0x197,0x2,FALLO,0,0x2
0xCBE,0x197,0x6,HIT,0,0x6
0x6AD,0xD5,0x5,FALLO,3,0x1D
0x39F,0x73,0x7,FALLO,1,0xF
0xED,0x1D,0x5,FALLO,2,0x15
0x462,0x8C,0x2,FALLO,4,0x22
0xA79,0x14F,0x1,FALLO,5,0x29
0x291,0x52,0x1,FALLO,6,0x31
0xD49,0x1A9,0x1,FALLO,7,0x39
0x9C5,0x138,0x5,FALLO,0,0x5
0xAC2,0x158,0x2,FALLO,3,0x1A
0xD2,0x1A,0x2,FALLO,1,0xA
0xF33,0x1E6,0x3,FALLO,2,0x13
0xFC1,0x1F8,0x1,FALLO,4,0x21
0x4E9,0x9D,0x1,FALLO,5,0x29
0x7F3,0xFE,0x3,FALLO,6,0x33
0x734,0xE6,0x4,FALLO,7,0x3C
0xBA4,0x174,0x4,FALLO,0,0x4
0xBB7,0x176,0x7,FALLO,3,0x1F
0x147,0x28,0x7,FALLO,1,0xF
0xC8C,0x191,0x4,FALLO,2,0x14
0x64F,0xC9,0x7,FALLO,4,0x27
0x18E,0x31,0x6,FALLO,5,0x2E
0x9C2,0x138,0x2,FALLO,6,0x32
0x2CC,0x59,0x4,FALLO,7,0x3C
0x3C3,0x78,0x3,FALLO,0,0x3
0xC98,0x193,0x0,FALLO,3,0x18
0x4C3,0x98,0x3,FALLO,1,0xB
0xAF2,0x15E,0x2,FALLO,2,0x12
0x68E,0xD1,0x6,FALLO,4,0x26
0x21A,0x43,0x2,FALLO,5,0x2A
0x5C4,0xB8,0x4,FALLO,6,0x34
0x565,0xAC,0x5,FALLO,7,0x3D
0xF0,0x1E,0x0,FALLO,0,0x0
0x98C,0x131,0x4,FALLO,3,0x1C
0xC2F,0x185,0x7,FALLO,1,0xF
0x819,0x103,0x1,FALLO,2,0x11
0x6B4,0xD6,0x4,FALLO,4,0x24
0x85,0x10,0x5,FALLO,5,0x2D
0x37A,0x6F,0x2,FALLO,6,0x32
0xAB1,0x156,0x1,FALLO,7,0x39
0xA,0x1,0x2,FALLO,0,0x2
0xF68,0x1ED,0x0,FALLO,3,0x18
0xCBD,0x197,0x5,FALLO,1,0xD
0x2E4,0x5C,0x4,FALLO,2,0x14
0xFF7,0x1FE,0x7,FALLO,4,0x27
0x88E,0x111,0x6,FALLO,5,0x2E
0x5B8,0xB7,0x0,FALLO,6,0x30
0xF16,0x1E2,0x6,FALLO,7,0x3E
0xEC4,0x1D8,0x4,FALLO,0,0x4
0xB40,0x168,0x0,FALLO,3,0x18
0x241,0x48,0x1,FALLO,1,0x9
0xA01,0x140,0x1,FALLO,2,0x11
0x871,0x10E,0x1,FALLO,4,0x21
0x1DA,0x3B,0x2,FALLO,5,0x2A
0x4E9,0x9D,0x1,FALLO,6,0x31
0xD82,0x1B0,0x2,FALLO,7,0x3A
0xCD0,0x19A,0x0,FALLO,0,0x0
0x223,0x44,0x3,FALLO,3,0x1B
0xBAA,0x175,0x2,FALLO,1,0xA
0xFD9,0x1FB,0x1,FALLO,2,0x11
0x94D,0x129,0x5,FALLO,4,0x25
0x9FD,0x13F,0x5,FALLO,5,0x2D
0x5BD,0xB7,0x5,FALLO,6,0x35
0xF72,0x1EE,0x2,FALLO,7,0x3A
0x173,0x2E,0x3,FALLO,0,0x3
0x5FD,0xBF,0x5,FALLO,3,0x1D
0x346,0x68,0x6,FALLO,1,0xE
0xB7A,0x16F,0x2,FALLO,2,0x12
0x6D2,0xDA,0x2,FALLO,4,0x22
0x2C2,0x58,0x2,FALLO,5,0x2A
0x72F,0xE5,0x7,FALLO,6,0x37
0xBFC,0x17F,0x4,FALLO,7,0x3C
0x27D,0x4F,0x5,FALLO,0,0x5
0x2D2,0x5A,0x2,FALLO,3,0x1A
0xB17,0x162,0x7,FALLO,1,0xF
0xCAF,0x195,0x7,FALLO,2,0x17
0x1B0,0x36,0x0,FALLO,4,0x20
0x95C,0x12B,0x4,FALLO,5,0x2C
0xC30,0x186,0x0,FALLO,6,0x30
0x21F,0x43,0x7,FALLO,7,0x3F
0x3E2,0x7C,0x2,FALLO,0,0x2
0x39B,0x73,0x3,FALLO,3,0x1B
0x6D9,0xDB,0x1,FALLO,1,0x9
0x71,0xE,0x1,FALLO,2,0x11
0xD14,0x1A2,0x4,FALLO,4,0x24
0x8CD,0x119,0x5,FALLO,5,0x2D
0xDA7,0x1B4,0x7,FALLO,6,0x37
0xCAA,0x195,0x2,FALLO,7,0x3A
0x6E7,0xDC,0x7,FALLO,0,0x7
0xAE4,0x15C,0x4,FALLO,3,0x1C
0xE96,0x1D2,0x6,FALLO,1,0xE
0x582,0xB0,0x2,FALLO,2,0x12
0x92F,0x125,0x7,FALLO,4,0x27
0x5EE,0xBD,0x6,FALLO,5,0x2E
0xC21,0x184,0x1,FALLO,6,0x31
0x53E,0xA7,0x6,FALLO,7,0x3E
0xBCB,0x179,0x3,FALLO,0,0x3
0x968,0x12D,0x0,FALLO,3,0x18
0x1D5,0x3A,0x5,FALLO,1,0xD
0x440,0x88,0x0,FALLO,2,0x10
0x9CD,0x139,0x5,FALLO,4,0x25
0xBAE,0x175,0x6,FALLO,5,0x2E
0x84A,0x109,0x2,FALLO,6,0x32
0xA5C,0x14B,0x4,FALLO,7,0x3C
0xD6D,0x1AD,0x5,FALLO,0,0x5
0xAF,0x15,0x7,FALLO,3,0x1F
0xE0D,0x1C1,0x5,FALLO,1,0xD
0x765,0xEC,0x5,FALLO,2,0x15
0x823,0x104,0x3,FALLO,4,0x23
0xE59,0x1CB,0x1,FALLO,5,0x29
0x6C5,0xD8,0x5,FALLO,6,0x35
0xC03,0x180,0x3,FALLO,7,0x3B
0xDDA,0x1BB,0x2,FALLO,0,0x2
0xC28,0x185,0x0,FALLO,3,0x18
0xB3D,0x167,0x5,FALLO,1,0xD
0x650,0xCA,0x0,FALLO,2,0x10
0xB8B,0x171,0x3,FALLO,4,0x23
0xE2C,0x1C5,0x4,FALLO,5,0x2C
0x3F9,0x7F,0x1,FALLO,6,0x31
0xF9A,0x1F3,0x2,FALLO,7,0x3A
0xC38,0x187,0x0,FALLO,0,0x0
0xA4C,0x149,0x4,FALLO,3,0x1C
0xFF2,0x1FE,0x2,FALLO,1,0xA
0xECC,0x1D9,0x4,FALLO,2,0x14
0x362,0x6C,0x2,FALLO,4,0x22
0x514,0xA2,0x4,FALLO,5,0x2C
0x681,0xD0,0x1,FALLO,6,0x31
0x8F8,0x11F,0x0,FALLO,7,0x38
0x8F7,0x11E,0x7,FALLO,0,0x7
0xBFB,0x17F,0x3,FALLO,3,0x1B
0x1FE,0x3F,0x6,FALLO,1,0xE
0x428,0x85,0x0,FALLO,2,0x10
0xBF9,0x17F,0x1,HIT,3,0x19
0xCCD,0x199,0x5,FALLO,4,0x25
0x331,0x66,0x1,FALLO,5,0x29
0xA15,0x142,0x5,FALLO,6,0x35
0x6BC,0xD7,0x4,FALLO,7,0x3C
0xB69,0x16D,0x1,FALLO,0,0x1
0xCBC,0x197,0x4,FALLO,3,0x1C
0xC8C,0x191,0x4,FALLO,1,0xC
0xA0B,0x141,0x3,FALLO,2,0x13
0x3F,0x7,0x7,FALLO,4,0x27
0xA60,0x14C,0x0,FALLO,5,0x28
0xF2F,0x1E5,0x7,FALLO,6,0x37
0x281,0x50,0x1,FALLO,7,0x39
0xB59,0x16B,0x1,FALLO,0,0x1
0xEDD,0x1DB,0x5,FALLO,3,0x1D
0xF7B,0x1EF,0x3,FALLO,1,0xB
0xA79,0x14F,0x1,FALLO,2,0x11
0xD9E,0x1B3,0x6,FALLO,4,0x26
0x3B,0x7,0x3,FALLO,5,0x2B
0x26D,0x4D,0x5,FALLO,6,0x35
0x416,0x82,0x6,FALLO,7,0x3E
0x417,0x82,0x7,HIT,7,0x3F
0x289,0x51,0x1,FALLO,0,0x1
0x58C,0xB1,0x4,FALLO,3,0x1C
0xC87,0x190,0x7,FALLO,1,0xF
0x69,0xD,0x1,FALLO,2,0x11
0xFEC,0x1FD,0x4,FALLO,4,0x24
0x1CB,0x39,0x3,FALLO,5,0x2B
0xC63,0x18C,0x3,FALLO,6,0x33
0x3C8,0x79,0x0,FALLO,7,0x38
0x90F,0x121,0x7,FALLO,0,0x7
0xBA6,0x174,0x6,FALLO,3,0x1E
0x230,0x46,0x0,FALLO,1,0x8
0xB8B,0x171,0x3,FALLO,2,0x13
0x756,0xEA,0x6,FALLO,4,0x26
0x457,0x8A,0x7,FALLO,5,0x2F
0x93F,0x127,0x7,FALLO,6,0x37
0x37B,0x6F,0x3,FALLO,7,0x3B
0xEF0,0x1DE,0x0,FALLO,0,0x0
0x113,0x22,0x3,FALLO,3,0x1B
0x55,0xA,0x5,FALLO,1,0xD
0x7A6,0xF4,0x6,FALLO,2,0x16
0xA88,0x151,0x0,FALLO,4,0x20
0xB17,0x162,0x7,FALLO,5,0x2F
0x7C,0xF,0x4,FALLO,6,0x34
0xC11,0x182,0x1,FALLO,7,0x39
0x62F,0xC5,0x7,FALLO,0,0x7
0x240,0x48,0x0,FALLO,3,0x18
0xE67,0x1CC,0x7,FALLO,1,0xF
0x867,0x10C,0x7,FALLO,2,0x17
0xEC7,0x1D8,0x7,FALLO,4,0x27
0x3F,0x7,0x7,FALLO,5,0x2F
0x3EF,0x7D,0x7,FALLO,6,0x37
0xEAF,0x1D5,0x7,FALLO,7,0x3F
0xA97,0x152,0x7,FALLO,0,0x7
0x36C,0x6D,0x4,FALLO,3,0x1C
0xDB4,0x1B6,0x4,FALLO,1,0xC
0xCDF,0x19B,0x7,FALLO,2,0x17
0xF26,0x1E4,0x6,FALLO,4,0x26
0xC81,0x190,0x1,FALLO,5,0x29
0x5D0,0xBA,0x0,FALLO,6,0x30
0xB80,0x170,0x0,FALLO,7,0x38
0x467,0x8C,0x7,FALLO,0,0x7
0x384,0x70,0x4,FALLO,3,0x1C
0xB44,0x168,0x4,FALLO,1,0xC
0x125,0x24,0x5,FALLO,2,0x15
0xFEB,0x1FD,0x3,FALLO,4,0x23
0x4C1,0x98,0x1,FALLO,5,0x29
0xD32,0x1A6,0x2,FALLO,6,0x32
0x10E,0x21,0x6,FALLO,7,0x3E
0x234,0x46,0x4,FALLO,0,0x4
0xFAE,0x1F5,0x6,FALLO,3,0x1E
0x334,0x66,0x4,FALLO,1,0xC
0xBF7,0x17E,0x7,FALLO,2,0x17
0x7A7,0xF4,0x7,FALLO,4,0x27
0x314,0x62,0x4,FALLO,5,0x2C
0xB3F,0x167,0x7,FALLO,6,0x37
0xBE9,0x17D,0x1,FALLO,7,0x39
0xBB0,0x176,0x0,FALLO,0,0x0
0x2E7,0x5C,0x7,FALLO,3,0x1F
0x398,0x73,0x0,FALLO,1,0x8
0x30A,0x61,0x2,FALLO,2,0x12
0x432,0x86,0x2,FALLO,4,0x22
0xD65,0x1AC,0x5,FALLO,5,0x2D
0xD02,0x1A0,0x2,FALLO,6,0x32
0x24D,0x49,0x5,FALLO,7,0x3D
0x917,0x122,0x7,FALLO,0,0x7
0xD95,0x1B2,0x5,FALLO,3,0x1D
0xD46,0x1A8,0x6,FALLO,1,0xE
0xD7D,0x1AF,0x5,FALLO,2,0x15
0x980,0x130,0x0,FALLO,4,0x20
0xFE4,0x1FC,0x4,FALLO,5,0x2C
0x4B9,0x97,0x1,FALLO,6,0x31
0x445,0x88,0x5,FALLO,7,0x3D
0x803,0x100,0x3,FALLO,0,0x3
0x1EA,0x3D,0x2,FALLO,3,0x1A
0x98F,0x131,0x7,FALLO,1,0xF
0xC36,0x186,0x6,FALLO,2,0x16
0x3E0,0x7C,0x0,FALLO,4,0x20
0xA8A,0x151,0x2,FALLO,5,0x2A
0x20D,0x41,0x5,FALLO,6,0x35
0xB66,0x16C,0x6,FALLO,7,0x3E
0x15E,0x2B,0x6,FALLO,0,0x6
0xECE,0x1D9,0x6,FALLO,3,0x1E
0x573,0xAE,0x3,FALLO,1,0xB
0xB56,0x16A,0x6,FALLO,2,0x16
0xD9A,0x1B3,0x2,FALLO,4,0x22
0x2D9,0x5B,0x1,FALLO,5,0x29
0xC23,0x184,0x3,FALLO,6,0x33
0x521,0xA4,0x1,FALLO,7,0x39
0xB4C,0x169,0x4,FALLO,0,0x4
0x3B5,0x76,0x5,FALLO,3,0x1D
0xD7C,0x1AF,0x4,FALLO,1,0xC
0xB2F,0x165,0x7,FALLO,2,0x17
0x8CD,0x119,0x5,FALLO,4,0x25
0xF5A,0x1EB,0x2,FALLO,5,0x2A
0x37C,0x6F,0x4,FALLO,6,0x34
0x3BF,0x77,0x7,FALLO,7,0x3F
0xD9C,0x1B3,0x4,FALLO,0,0x4
0xEED,0x1DD,0x5,FALLO,3,0x1D
0x467,0x8C,0x7,FALLO,1,0xF
0xB6F,0x16D,0x7,FALLO,2,0x17
0x723,0xE4,0x3,FALLO,4,0x23
0x28E,0x51,0x6,FALLO,5,0x2E
0x560,0xAC,0x0,FALLO,6,0x30
0x1B3,0x36,0x3,FALLO,7,0x3B
0x96C,0x12D,0x4,FALLO,0,0x4
0x1F2,0x3E,0x2,FALLO,3,0x1A
0x2D1,0x5A,0x1,FALLO,1,0x9
0x6F3,0xDE,0x3,FALLO,2,0x13
0x3F7,0x7E,0x7,FALLO,4,0x27
0x5A4,0xB4,0x4,FALLO,5,0x2C
0xC05,0x180,0x5,FALLO,6,0x35
0x9E9,0x13D,0x1,FALLO,7,0x39
0xE4A,0x1C9,0x2,FALLO,0,0x2
0x764,0xEC,0x4,FALLO,3,0x1C
0x6DB,0xDB,0x3,FALLO,1,0xB
0xE88,0x1D1,0x0,FALLO,2,0x10
0xEF8,0x1DF,0x0,FALLO,4,0x20
0x8D6,0x11A,0x6,FALLO,5,0x2E
0xB9C,0x173,0x4,FALLO,6,0x34
0x18B,0x31,0x3,FALLO,7,0x3B
0x32D,0x65,0x5,FALLO,0,0x5
0xD93,0x1B2,0x3,FALLO,3,0x1B
0xEB3,0x1D6,0x3,FALLO,1,0xB
0xD99,0x1B3,0x1,FALLO,2,0x11
0x54B,0xA9,0x3,FALLO,4,0x23
0xB03,0x160,0x3,FALLO,5,0x2B
0xEF3,0x1DE,0x3,FALLO,6,0x33
0x62E,0xC5,0x6,FALLO,7,0x3E
0x927,0x124,0x7,FALLO,0,0x7
0x32,0x6,0x2,FALLO,3,0x1A
0x9D,0x13,0x5,FALLO,1,0xD
0x74,0xE,0x4,FALLO,2,0x14
0x934,0x126,0x4,FALLO,4,0x24
0xF2C,0x1E5,0x4,FALLO,5,0x2C
0xC64,0x18C,0x4,FALLO,6,0x34
0x5B4,0xB6,0x4,FALLO,7,0x3C
0x3A,0x7,0x2,FALLO,0,0x2
0x886,0x110,0x6,FALLO,3,0x1E
0x5CC,0xB9,0x4,FALLO,1,0xC
0x4FD,0x9F,0x5,FALLO,2,0x15
0xE90,0x1D2,0x0,FALLO,4,0x20
0x832,0x106,0x2,FALLO,5,0x2A
0x96A,0x12D,0x2,FALLO,6,0x32
0xB67,0x16C,0x7,FALLO,7,0x3F
0xBF,0x17,0x7,FALLO,0,0x7
0xABF,0x157,0x7,FALLO,3,0x1F
0x106,0x20,0x6,FALLO,1,0xE
0x496,0x92,0x6,FALLO,2,0x16
0xC69,0x18D,0x1,FALLO,4,0x21
0x998,0x133,0x0,FALLO,5,0x28
0xF5E,0x1EB,0x6,FALLO,6,0x36
0xAEB,0x15D,0x3,FALLO,7,0x3B
0x491,0x92,0x1,HIT,2,0x11
0x88F,0x111,0x7,FALLO,0,0x7
0xD4C,0x1A9,0x4,FALLO,3,0x1C
0xB9E,0x173,0x6,FALLO,1,0xE
0x1EB,0x3D,0x3,FALLO,2,0x13
0x869,0x10D,0x1,FALLO,4,0x21
0x726,0xE4,0x6,FALLO,5,0x2E
0x960,0x12C,0x0,FALLO,6,0x30
0xE85,0x1D0,0x5,FALLO,7,0x3D
0x50F,0xA1,0x7,FALLO,0,0x7
0x50C,0xA1,0x4,HIT,0,0x4
0x93A,0x127,0x2,FALLO,3,0x1A
0x469,0x8D,0x1,FALLO,1,0x9
0x86A,0x10D,0x2,HIT,4,0x22
0x753,0xEA,0x3,FALLO,2,0x13
0xC8F,0x191,0x7,FALLO,5,0x2F
0xDDC,0x1BB,0x4,FALLO,6,0x34
0x17F,0x2F,0x7,FALLO,7,0x3F
0x648,0xC9,0x0,FALLO,0,0x0
0x11E,0x23,0x6,FALLO,3,0x1E
0x9DC,0x13B,0x4,FALLO,4,0x24
0xC37,0x186,0x7,FALLO,1,0xF
0xB3E,0x167,0x6,FALLO,2,0x16
0x43E,0x87,0x6,FALLO,5,0x2E
0x2E1,0x5C,0x1,FALLO,6,0x31
0xC8B,0x191,0x3,FALLO,7,0x3B
0x22C,0x45,0x4,FALLO,0,0x4
0xEB1,0x1D6,0x1,FALLO,3,0x19
0x28D,0x51,0x5,FALLO,4,0x25
0x969,0x12D,0x1,FALLO,1,0x9
0x4F6,0x9E,0x6,FALLO,2,0x16
0x6AA,0xD5,0x2,FALLO,5,0x2A
0x551,0xAA,0x1,FALLO,6,0x31
0x9DC,0x13B,0x4,FALLO,7,0x3C
0xE91,0x1D2,0x1,FALLO,0,0x1
0xE9B,0x1D3,0x3,FALLO,3,0x1B
0xC6,0x18,0x6,FALLO,4,0x26
0x430,0x86,0x0,FALLO,1,0x8
0xE16,0x1C2,0x6,FALLO,2,0x16
0x1E1,0x3C,0x1,FALLO,5,0x29
0x967,0x12C,0x7,FALLO,6,0x37
0x895,0x112,0x5,FALLO,7,0x3D
0xED6,0x1DA,0x6,FALLO,0,0x6
0x60B,0xC1,0x3,FALLO,3,0x1B
0xF3F,0x1E7,0x7,FALLO,4,0x27
0x25F,0x4B,0x7,FALLO,1,0xF
0x582,0xB0,0x2,FALLO,2,0x12
0x55B,0xAB,0x3,FALLO,5,0x2B
0xC9E,0x193,0x6,FALLO,6,0x36
0x571,0xAE,0x1,FALLO,7,0x39
0x519,0xA3,0x1,FALLO,0,0x1
0xE32,0x1C6,0x2,FALLO,3,0x1A
0xBBD,0x177,0x5,FALLO,4,0x25
0x99C,0x133,0x4,FALLO,1,0xC
0xEEA,0x1DD,0x2,FALLO,2,0x12
0x3F6,0x7E,0x6,FALLO,5,0x2E
0x166,0x2C,0x6,FALLO,6,0x36
0xB3,0x16,0x3,FALLO,7,0x3B
0x1BC,0x37,0x4,FALLO,0,0x4
0x7F1,0xFE,0x1,FALLO,3,0x19
0x237,0x46,0x7,FALLO,4,0x27
0x334,0x66,0x4,FALLO,1,0xC
0x4D,0x9,0x5,FALLO,2,0x15
0x1E4,0x3C,0x4,FALLO,5,0x2C
0xD3D,0x1A7,0x5,FALLO,6,0x35
0x9D3,0x13A,0x3,FALLO,7,0x3B
